source,target,weight
19636948,74980737,1
19636948,753562266,1
19636948,7587032,2
19636948,759251,2
19636948,7744592,1
19636948,788524,1
19636948,800707492346925056,1
19636948,807095,2
19636948,86141342,1
19636948,87818409,1
19636948,887606425479856128,1
19636948,8953122,1
19636948,90651198,1
19636948,91316071,1
19636948,91478624,1
19636948,9300262,1
19636948,93069110,2
19636948,93476253,1
19636948,96900937,1
19658826,197496309,1
19658826,203123011,2
19658826,20402945,2
19658826,20562637,1
19658826,2097571,1
19658826,216299334,1
19658826,21866939,2
19658826,22240612,1
19658826,22650211,1
19658826,240649814,1
19658826,245687754,1
19658826,2483954344,1
19658826,25088746,1
19658826,252751061,1
19658826,2530363285,1
19658826,25387183,1
19658826,25562183,1
19658826,25928253,1
19658826,279788564,1
19658826,2811559122,1
19658826,2836421,1
19658826,284920800,1
19658826,309282144,1
19658826,3150940290,1
19658826,330826792,1
19658826,332188446,1
19658826,34245009,2
19658826,346406417,1
19658826,34713362,1
19658826,36327407,1
19658826,36670025,1
19658826,37034483,1
19658826,37963496,1
19658826,380648579,2
19658826,387937220,1
19658826,39308549,1
19658826,43855487,1
19658826,44728980,1
19658826,472122299,1
19658826,4898091,1
19658826,49616273,1
19658826,51241574,1
19658826,55118669,1
19658826,56312411,1
19658826,5695632,1
19658826,5741722,1
19658826,612473,1
19658826,624413,1
19658826,631810714,1
19658826,6509832,1
19658826,68927629,1
19658826,701725963,1
19658826,7309052,1
19658826,74980737,1
19658826,753562266,1
19658826,7587032,1
19658826,759251,1
19658826,7744592,1
19658826,788524,1
19658826,800707492346925056,1
19658826,807095,1
19658826,86141342,1
19658826,8953122,1
19658826,90651198,1
19658826,91316071,1
19658826,91478624,1
19658826,9300262,1
19658826,93069110,1
19658826,93476253,1
19658826,96900937,1
197496309,19897138,1
197496309,203123011,1
197496309,20402945,1
197496309,20562637,1
197496309,2097571,1
197496309,216299334,1
197496309,21866939,1
197496309,22240612,1
197496309,22650211,2
197496309,240649814,1
197496309,245687754,1
197496309,2483954344,1
197496309,25088746,1
197496309,252751061,1
197496309,2530363285,1
197496309,25387183,1
197496309,25562183,1
197496309,25928253,1
197496309,279788564,1
197496309,2811559122,1
197496309,284920800,1
197496309,28785486,2
197496309,309282144,1
197496309,3150940290,1
197496309,330826792,1
197496309,332188446,1
197496309,34245009,1
197496309,346406417,1
197496309,34713362,1
197496309,36327407,1
197496309,36670025,1
197496309,37034483,1
197496309,37963496,1
197496309,380648579,1
197496309,387937220,1
197496309,39308549,1
197496309,39743812,1
197496309,43855487,1
197496309,44728980,1
197496309,472122299,1
197496309,4898091,1
197496309,49616273,1
197496309,51241574,1
197496309,55118669,1
197496309,56312411,1
197496309,5695632,1
197496309,612473,1
197496309,624413,1
197496309,631810714,1
197496309,6509832,1
197496309,68927629,1
197496309,701725963,1
197496309,7309052,1
197496309,74980737,1
197496309,753562266,1
197496309,7587032,1
197496309,759251,1
197496309,7744592,1
197496309,788524,1
197496309,800707492346925056,1
197496309,807095,1
197496309,86141342,1
197496309,87818409,1
197496309,887606425479856128,1
197496309,8953122,1
197496309,90651198,1
197496309,91316071,1
197496309,91478624,1
197496309,9300262,1
197496309,93069110,4
197496309,93476253,7
197496309,96900937,1
19897138,203123011,1
19897138,20402945,1
19897138,20562637,1
19897138,216299334,1
19897138,21866939,1
19897138,22240612,1
19897138,2483954344,1
19897138,25088746,1
19897138,252751061,1
19897138,2530363285,1
19897138,25387183,1
19897138,25928253,1
19897138,279788564,1
19897138,2811559122,1
19897138,2836421,1
19897138,28785486,1
19897138,309282144,1
19897138,330826792,1
19897138,36670025,1
19897138,37963496,1
19897138,380648579,1
19897138,387937220,1
19897138,39308549,1
19897138,44728980,1
19897138,472122299,1
19897138,4898091,1
19897138,49616273,1
19897138,51241574,1
19897138,55118669,1
19897138,5695632,1
19897138,5741722,1
19897138,612473,2
19897138,624413,1
19897138,701725963,1
19897138,7309052,1
19897138,753562266,1
19897138,7587032,1
19897138,759251,1
19897138,7744592,1
19897138,788524,1
19897138,800707492346925056,2
19897138,807095,2
19897138,86141342,1
19897138,8953122,1
19897138,90651198,1
19897138,91316071,1
19897138,91478624,1
19897138,9300262,1
19897138,93069110,1
19897138,93476253,2
203123011,20402945,1
203123011,20562637,1
203123011,2097571,1
203123011,216299334,2
203123011,21866939,1
203123011,22240612,1
203123011,22650211,1
203123011,240649814,1
203123011,245687754,1
203123011,2483954344,1
203123011,25088746,2
203123011,252751061,1
203123011,2530363285,1
203123011,25387183,1
203123011,25928253,1
203123011,279788564,1
203123011,2811559122,1
203123011,2836421,1
203123011,284920800,1
203123011,28785486,1
203123011,309282144,1
203123011,3150940290,1
203123011,330826792,1
203123011,332188446,1
203123011,34245009,1
203123011,346406417,1
203123011,34713362,1
203123011,36327407,1
203123011,36670025,1
203123011,37034483,1
203123011,37963496,1
203123011,380648579,1
203123011,387937220,1
203123011,39308549,1
203123011,39743812,1
203123011,43855487,1
203123011,44728980,1
203123011,472122299,1
203123011,4898091,3
203123011,49616273,1
203123011,51241574,1
203123011,55118669,1
203123011,56312411,1
203123011,5695632,1
203123011,5741722,2
203123011,612473,1
203123011,624413,2
203123011,631810714,1
203123011,6509832,1
203123011,68927629,1
203123011,701725963,1
203123011,7309052,1
203123011,74980737,1
203123011,753562266,1
203123011,7587032,1
203123011,759251,1
203123011,800707492346925056,2
203123011,807095,2
203123011,86141342,1
203123011,87818409,1
203123011,887606425479856128,1
203123011,8953122,1
203123011,90651198,1
203123011,91316071,1
203123011,91478624,1
203123011,9300262,2
203123011,93069110,2
203123011,93476253,1
203123011,96900937,1
20402945,20562637,3
20402945,216299334,1
20402945,21866939,1
20402945,240649814,2
20402945,245687754,1
20402945,2483954344,1
20402945,25088746,1
20402945,252751061,1
20402945,2530363285,1
20402945,25387183,2
20402945,25562183,2
20402945,25928253,1
20402945,279788564,1
20402945,2811559122,1
20402945,284920800,1
20402945,309282144,1
20402945,3150940290,1
20402945,330826792,1
20402945,332188446,1
20402945,34245009,1
20402945,346406417,1
20402945,36327407,1
20402945,36670025,1
20402945,37963496,1
20402945,380648579,1
20402945,387937220,1
20402945,39308549,2
20402945,39743812,1
20402945,43855487,1
20402945,44728980,1
20402945,472122299,1
20402945,4898091,1
20402945,49616273,1
20402945,51241574,1
20402945,55118669,1
20402945,56312411,1
20402945,5695632,1
20402945,5741722,1
20402945,612473,1
20402945,624413,3
20402945,631810714,2
20402945,6509832,2
20402945,68927629,1
20402945,701725963,2
20402945,7309052,1
20402945,74980737,1
20402945,753562266,1
20402945,788524,1
20402945,800707492346925056,1
20402945,807095,1
20402945,86141342,1
20402945,87818409,1
20402945,887606425479856128,1
20402945,8953122,1
20402945,90651198,1
20402945,91316071,1
20402945,93069110,3
20402945,93476253,1
20402945,96900937,1
20562637,2097571,2
20562637,216299334,1
20562637,21866939,1
20562637,22240612,1
20562637,22650211,1
20562637,240649814,2
20562637,245687754,1
20562637,2483954344,1
20562637,25088746,1
20562637,252751061,1
20562637,2530363285,1
20562637,25387183,1
20562637,25562183,1
20562637,25928253,1
20562637,279788564,1
20562637,2811559122,1
20562637,2836421,2
20562637,284920800,1
20562637,28785486,2
20562637,309282144,1
20562637,3150940290,1
20562637,330826792,1
20562637,332188446,1
20562637,34245009,1
20562637,346406417,1
20562637,34713362,2
20562637,36327407,1
20562637,36670025,1
20562637,37034483,1
20562637,37963496,1
20562637,380648579,1
20562637,387937220,1
20562637,39308549,1
20562637,39743812,1
20562637,43855487,1
20562637,44728980,1
20562637,472122299,1
20562637,4898091,1
20562637,49616273,1
20562637,51241574,1
20562637,55118669,1
20562637,56312411,1
20562637,5695632,1
20562637,5741722,1
20562637,612473,1
20562637,624413,2
20562637,631810714,1
20562637,6509832,1
20562637,68927629,1
20562637,701725963,1
20562637,7309052,1
20562637,74980737,1
20562637,753562266,1
20562637,7587032,4
20562637,759251,2
20562637,7744592,1
20562637,788524,1
20562637,800707492346925056,1
20562637,807095,1
20562637,86141342,1
20562637,887606425479856128,1
20562637,8953122,1
20562637,90651198,1
20562637,91316071,1
20562637,91478624,1
20562637,9300262,1
20562637,93069110,1
20562637,93476253,1
20562637,96900937,1
2097571,216299334,1
2097571,21866939,1
2097571,22240612,1
2097571,22650211,4
2097571,2483954344,1
2097571,25088746,1
2097571,252751061,2
2097571,2530363285,1
2097571,25387183,1
2097571,25562183,1
2097571,25928253,1
2097571,279788564,1
2097571,2811559122,1
2097571,284920800,1
2097571,309282144,1
2097571,3150940290,1
2097571,330826792,1
2097571,332188446,1
2097571,34245009,1
2097571,346406417,1
2097571,36670025,1
2097571,37034483,1
2097571,37963496,1
2097571,380648579,1
2097571,387937220,1
2097571,39308549,1
2097571,43855487,1
2097571,44728980,1
2097571,472122299,1
2097571,4898091,1
2097571,49616273,2
2097571,55118669,1
2097571,56312411,1
2097571,5695632,1
2097571,5741722,2
2097571,612473,2
2097571,624413,1
2097571,6509832,1
2097571,68927629,1
2097571,701725963,2
2097571,7309052,1
2097571,788524,3
2097571,800707492346925056,1
2097571,86141342,1
2097571,887606425479856128,1
2097571,8953122,1
2097571,90651198,1
2097571,91316071,1
2097571,91478624,1
2097571,93069110,1
2097571,93476253,1
2097571,96900937,1
216299334,21866939,7
216299334,22240612,1
216299334,22650211,1
216299334,240649814,1
216299334,245687754,1
216299334,2483954344,2
216299334,25088746,1
216299334,252751061,1
216299334,2530363285,2
216299334,25387183,1
216299334,25562183,2
216299334,25928253,2
216299334,279788564,1
216299334,2811559122,1
216299334,2836421,1
216299334,284920800,1
216299334,28785486,2
216299334,309282144,1
216299334,3150940290,2
216299334,330826792,1
216299334,332188446,1
216299334,34245009,1
216299334,346406417,1
216299334,34713362,2
216299334,36327407,1
216299334,36670025,1
216299334,37034483,1
216299334,37963496,7
216299334,380648579,2
216299334,387937220,1
216299334,39308549,1
216299334,39743812,1
216299334,43855487,1
216299334,44728980,1
216299334,472122299,1
216299334,4898091,2
216299334,49616273,1
216299334,51241574,1
216299334,55118669,1
216299334,56312411,1
216299334,5695632,1
216299334,5741722,1
216299334,612473,2
216299334,624413,1
216299334,631810714,1
216299334,6509832,1
216299334,68927629,1
216299334,701725963,1
216299334,7309052,1
216299334,74980737,1
216299334,753562266,1
216299334,7587032,18
216299334,759251,2
216299334,7744592,2
216299334,788524,3
216299334,800707492346925056,1
216299334,807095,1
216299334,86141342,1
216299334,87818409,2
216299334,887606425479856128,1
216299334,8953122,1
216299334,90651198,2
216299334,91316071,1
216299334,91478624,2
216299334,9300262,1
216299334,93476253,1
216299334,96900937,1
21866939,22240612,2
21866939,22650211,1
21866939,240649814,1
21866939,245687754,1
21866939,2483954344,1
21866939,25088746,1
21866939,252751061,1
21866939,2530363285,1
21866939,25387183,1
21866939,25562183,1
21866939,25928253,1
21866939,279788564,1
21866939,2811559122,1
21866939,2836421,1
21866939,284920800,1
21866939,28785486,2
21866939,309282144,1
21866939,3150940290,1
21866939,330826792,1
21866939,332188446,1
21866939,34245009,1
21866939,346406417,1
21866939,34713362,1
21866939,36327407,1
21866939,36670025,1
21866939,37034483,1
21866939,37963496,1
21866939,380648579,2
21866939,387937220,1
21866939,39308549,1
21866939,39743812,1
21866939,43855487,1
21866939,44728980,1
21866939,472122299,1
21866939,4898091,1
21866939,49616273,1
21866939,51241574,1
21866939,55118669,1
21866939,56312411,1
21866939,5695632,1
21866939,5741722,1
21866939,612473,1
21866939,624413,1
21866939,631810714,1
21866939,6509832,1
21866939,68927629,1
21866939,701725963,1
21866939,7309052,1
21866939,74980737,1
21866939,753562266,1
21866939,7587032,5
21866939,759251,1
21866939,7744592,1
21866939,788524,1
21866939,800707492346925056,1
21866939,807095,1
21866939,86141342,1
21866939,87818409,1
21866939,887606425479856128,1
21866939,8953122,1
21866939,90651198,1
21866939,91316071,1
21866939,91478624,1
21866939,9300262,1
21866939,93069110,1
21866939,93476253,1
21866939,96900937,1
22240612,22650211,1
22240612,240649814,1
22240612,245687754,1
22240612,2483954344,1
22240612,25088746,1
22240612,252751061,1
22240612,2530363285,2
22240612,25387183,1
22240612,25562183,3
22240612,25928253,1
22240612,279788564,1
22240612,2811559122,1
22240612,2836421,1
22240612,284920800,1
22240612,309282144,1
22240612,3150940290,1
22240612,330826792,1
22240612,332188446,1
22240612,34245009,1
22240612,346406417,1
22240612,34713362,1
22240612,36327407,1
22240612,36670025,1
22240612,37034483,1
22240612,37963496,1
22240612,380648579,2
22240612,387937220,1
22240612,39308549,1
22240612,39743812,1
22240612,43855487,1
22240612,44728980,1
22240612,472122299,1
22240612,4898091,2
22240612,49616273,1
22240612,51241574,3
22240612,55118669,1
22240612,56312411,1
22240612,5695632,1
22240612,5741722,1
22240612,612473,1
22240612,624413,1
22240612,631810714,1
22240612,6509832,1
22240612,68927629,1
22240612,701725963,1
22240612,7309052,1
22240612,74980737,1
22240612,753562266,1
22240612,759251,1
22240612,7744592,1
22240612,788524,1
22240612,800707492346925056,1
22240612,807095,1
22240612,86141342,1
22240612,87818409,1
22240612,887606425479856128,1
22240612,8953122,1
22240612,90651198,1
22240612,91316071,1
22240612,9300262,1
22240612,93069110,3
22240612,93476253,2
22240612,96900937,1
22650211,240649814,1
22650211,245687754,1
22650211,2483954344,1
22650211,25088746,1
22650211,252751061,1
22650211,2530363285,1
22650211,25387183,2
22650211,25562183,1
22650211,25928253,1
22650211,279788564,1
22650211,2811559122,1
22650211,284920800,1
22650211,309282144,1
22650211,3150940290,1
22650211,330826792,1
22650211,332188446,1
22650211,34245009,1
22650211,346406417,1
22650211,36327407,1
22650211,36670025,1
22650211,37034483,1
22650211,37963496,1
22650211,380648579,1
22650211,387937220,1
22650211,39308549,1
22650211,39743812,1
22650211,43855487,1
22650211,44728980,1
22650211,472122299,1
22650211,4898091,1
22650211,49616273,1
22650211,55118669,1
22650211,56312411,1
22650211,5695632,1
22650211,5741722,1
22650211,612473,1
22650211,624413,1
22650211,631810714,1
22650211,68927629,1
22650211,7309052,2
22650211,74980737,1
22650211,753562266,1
22650211,7587032,3
22650211,788524,1
22650211,800707492346925056,1
22650211,807095,2
22650211,86141342,3
22650211,87818409,1
22650211,887606425479856128,1
22650211,8953122,1
22650211,90651198,1
22650211,91316071,1
22650211,91478624,1
22650211,9300262,1
22650211,93069110,3
22650211,93476253,2
22650211,96900937,2
240649814,2483954344,1
240649814,25088746,1
240649814,252751061,1
240649814,2530363285,1
240649814,25387183,1
240649814,25562183,1
240649814,25928253,1
240649814,279788564,1
240649814,2836421,1
240649814,309282144,1
240649814,330826792,1
240649814,36670025,1
240649814,37963496,1
240649814,387937220,1
240649814,39308549,1
240649814,44728980,1
240649814,472122299,1
240649814,4898091,1
240649814,49616273,1
240649814,51241574,1
240649814,55118669,1
240649814,5695632,1
240649814,5741722,1
240649814,612473,1
240649814,624413,1
240649814,701725963,1
240649814,7309052,1
240649814,753562266,1
240649814,7587032,1
240649814,759251,1
240649814,7744592,1
240649814,788524,1
240649814,800707492346925056,1
240649814,807095,3
240649814,86141342,1
240649814,8953122,1
240649814,90651198,1
240649814,91316071,1
240649814,9300262,1
240649814,93069110,1
240649814,93476253,1
245687754,2483954344,1
245687754,25088746,1
245687754,252751061,1
245687754,2530363285,1
245687754,25387183,1
245687754,25562183,1
245687754,25928253,1
245687754,279788564,1
245687754,2811559122,1
245687754,2836421,1
245687754,28785486,1
245687754,309282144,1
245687754,330826792,1
245687754,34713362,1
245687754,36670025,1
245687754,37963496,1
245687754,387937220,1
245687754,39308549,1
245687754,43855487,1
245687754,44728980,1
245687754,472122299,1
245687754,4898091,1
245687754,49616273,1
245687754,51241574,1
245687754,55118669,1
245687754,5695632,1
245687754,5741722,1
245687754,612473,1
245687754,624413,1
245687754,68927629,1
245687754,701725963,1
245687754,7309052,1
245687754,753562266,1
245687754,7587032,1
245687754,759251,1
245687754,7744592,1
245687754,788524,1
245687754,800707492346925056,1
245687754,807095,1
245687754,86141342,1
245687754,87818409,1
245687754,8953122,1
245687754,90651198,1
245687754,91316071,1
245687754,91478624,1
245687754,9300262,1
245687754,93069110,1
245687754,93476253,1
245687754,96900937,1
2483954344,25088746,2
2483954344,252751061,1
2483954344,2530363285,1
2483954344,25387183,1
2483954344,25562183,1
